Order Date,Delivery Date,Customer Name,CustomerID,City,Country,Country Code, Cost,Sales,Quantity,Discount,Delivery Cost,MenuID,Course Name,Cuisine Name,Starter Name,Desert Name,Drink,Sides
30/09/2021,02/09/2021,Laurianne Diehn,655,Ikongo,Madagascar,MG,119.8,179.7,3,17.4,52.85,4,Carbonara,Turkish,Tomato bread,Affogato,Roma Red wine,Focaccia
22/10/2020,17/10/2022,Padraic Zanutti,226,Svojat,Bosnia and Herzegovina,BA,125,187.5,2,91.41,12.91,5,Kabasa,Greek,Falafel,Turkish yoghurt,Ankara White Wine,Meatballs
24/08/2022,23/12/2022,Codee Pindar,666,Drosiá,Greece,GR,235,352.5,1,9.71,17.27,6,Shwarma,Italian,Hummus,Baklava,Turkish Coffee,Fries
05/03/2022,07/10/2020,Gabey Macewan,947,Tagnanan,Philippines,PH,75,112.5,3,80.34,11.79,7,Greek salad,Italian,Olives,Greek yoghurt,Athens White wine,Tapas
03/10/2019,28/02/2020,Dinny Fonzone,502,Mojogajeh,Indonesia,ID,220,330,3,54.08,35.98,8,Bean soup,Turkish,Flatbread,Ice cream,Corfu Red Wine,Potato salad
18/08/2020,03/06/2020,Adamo Rumens,571,Bodĭ,Mongolia,MN,320,480,2,98.01,26.48,9,Pizza,Greek,Minestrone,Cheesecake,Italian Coffee,Bruschetta
29/09/2020,16/04/2022,Lottie Schultheiss,295,Miharu,Japan,JP,210,315,1,99.24,38.54,10,Carbonara,Italian,Tomato bread,Affogato,Roma Red wine,Focaccia
08/04/2020,25/05/2020,Ferguson Wilcocke,607,Sychëvo,Russia,RU,310,465,2,30,91.08,11,Kabasa,Italian,Falafel,Turkish yoghurt,Ankara White Wine,Meatballs
21/09/2022,02/12/2020,Kelwin Ryle,154,Pidigan,Philippines,PH,225,337.5,3,37.04,44.96,12,Shwarma,Turkish,Hummus,Baklava,Turkish Coffee,Fries
02/03/2020,16/01/2021,Griz Tawse,51,Bangkalan,Indonesia,ID,190,285,2,24,45.13,1,Greek salad,Greek,Olives,Greek yoghurt,Athens White wine,Tapas
12/12/2020,25/01/2020,Katie Betancourt,799,Bender,Moldova,MD,98,147,1,10,94.08,19,Bean soup,Italian,Olives,Ice cream,Corfu Red Wine,Potato salad
06/05/2020,29/01/2022,Caterina Sweetnam,41,Babatngon,Philippines,PH,168.27,252.41,3,53.53,57.79,20,Pizza,Italian,Flatbread,Cheesecake,Italian Coffee,Bruschetta
08/11/2021,13/03/2021,Karia Sonier,990,Wuxue Shi,China,CN,124.62,186.93,3,23,64.82,21,Carbonara,Turkish,Minestrone,Affogato,Roma Red wine,Focaccia
05/11/2022,03/09/2020,Durand Kitt,432,Aban,Russia,RU,144.09,216.14,2,73.09,43.71,22,Kabasa,Greek,Tomato bread,Turkish yoghurt,Ankara White Wine,Meatballs
12/06/2022,10/10/2020,Veradis Tiddy,211,Stepnica,Poland,PL,101.6,152.4,1,20.33,51.9,23,Shwarma,Italian,Falafel,Baklava,Turkish Coffee,Fries
24/02/2020,13/10/2020,Constantina Mottley,912,Petropavlovskaya,Russia,RU,93.13,139.7,2,9.12,30.86,24,Greek salad,Italian,Hummus,Greek yoghurt,Athens White wine,Tapas
25/11/2020,15/07/2020,Barnabas Gerrell,945,Mompach,Luxembourg,LU,44.57,66.86,3,67.77,58.67,13,Bean soup,Turkish,Olives,Ice cream,Corfu Red Wine,Potato salad
16/02/2021,19/08/2022,Hinda Giacopetti,194,Saint-Avold,France,FR,91.84,137.76,2,35.44,5.16,14,Pizza,Greek,Flatbread,Cheesecake,Italian Coffee,Bruschetta
16/11/2022,07/12/2021,Zolly Heinzel,784,Kaliska,Poland,PL,133.17,199.76,1,31.2,24.1,15,Carbonara,Italian,Minestrone,Affogato,Roma Red wine,Focaccia
11/01/2022,06/09/2020,Julianna Jostan,876,Agusan,Philippines,PH,52.08,78.12,3,61.49,27.97,16,Kabasa,Italian,Tomato bread,Turkish yoghurt,Ankara White Wine,Meatballs
18/09/2022,03/01/2023,Hallie Roddam,951,Setono,Indonesia,ID,83.99,125.99,3,91.14,47.1,17,Shwarma,Turkish,Falafel,Baklava,Turkish Coffee,Fries
09/09/2020,05/01/2020,Madlin McGrory,923,Shangcai Zhongxing,China,CN,69.38,104.07,2,97.48,18.71,18,Greek salad,Greek,Hummus,Greek yoghurt,Athens White wine,Tapas
03/09/2019,09/01/2020,Tersina Wolfer,839,Shiraz,Iran,IR,119.8,179.7,1,68.89,97.04,19,Bean soup,Italian,Olives,Ice cream,Corfu Red Wine,Potato salad
24/10/2022,19/07/2020,Andonis Rawling,540,Shengrenjian,China,CN,125,187.5,2,47.84,30.83,20,Pizza,Italian,Flatbread,Cheesecake,Italian Coffee,Bruschetta
26/02/2021,04/07/2020,Aluin McUre,906,Gråbo,Sweden,SE,235,352.5,3,94.76,54.27,21,Carbonara,Turkish,Minestrone,Affogato,Roma Red wine,Focaccia
31/10/2020,20/11/2021,Damiano Yurasov,562,Dampol,Philippines,PH,75,112.5,2,20,84.47,22,Kabasa,Greek,Tomato bread,Turkish yoghurt,Ankara White Wine,Meatballs
09/06/2022,01/12/2021,Almeta Laird-Craig,408,Karukh,Afghanistan,AF,220,330,1,15,58.57,23,Shwarma,Italian,Falafel,Baklava,Turkish Coffee,Fries
30/11/2020,04/05/2022,Nickolai Balmer,452,Huolianpo,China,CN,320,480,3,10.52,9.46,24,Greek salad,Italian,Hummus,Greek yoghurt,Athens White wine,Tapas
27/05/2022,15/02/2021,Isac Crimpe,585,Évreux,France,FR,210,315,3,11.23,92.59,13,Bean soup,Turkish,Olives,Ice cream,Corfu Red Wine,Potato salad
10/11/2021,28/03/2022,Verene Beatens,630,Lamas,Portugal,PT,310,465,2,51.05,22.55,31,Pizza,Greek,Olives,Cheesecake,Italian Coffee,Bruschetta
28/12/2022,23/03/2021,Carol-jean Croston,735,Sijing,China,CN,225,337.5,1,89.84,12.72,32,Carbonara,Italian,Flatbread,Affogato,Roma Red wine,Focaccia
09/10/2019,11/10/2020,Dareen Soutar,711,Mukō,Japan,JP,190,285,2,17.4,70.44,33,Kabasa,Italian,Minestrone,Turkish yoghurt,Ankara White Wine,Meatballs
30/04/2021,03/06/2022,Pietra Paute,651,San Antonio,Peru,PE,98,147,3,91.41,96.19,34,Shwarma,Turkish,Tomato bread,Baklava,Turkish Coffee,Fries
21/08/2020,07/02/2022,Evvie Crossby,145,Ouango,Central African Republic,CF,168.27,252.41,2,9.71,78.26,35,Greek salad,Greek,Falafel,Greek yoghurt,Athens White wine,Tapas
26/03/2020,13/02/2022,Claybourne Costin,706,Pigí,Greece,GR,124.62,186.93,1,80.34,97.89,36,Bean soup,Italian,Hummus,Ice cream,Corfu Red Wine,Potato salad
13/03/2022,25/09/2020,Dennie Lilloe,862,Yueyang,China,CN,144.09,216.14,3,54.08,78.38,25,Pizza,Italian,Olives,Cheesecake,Italian Coffee,Bruschetta
14/08/2021,07/02/2022,Orelle Beadel,663,Lingquan,China,CN,101.6,152.4,3,98.01,26.67,26,Carbonara,Turkish,Flatbread,Affogato,Roma Red wine,Focaccia
30/07/2021,17/04/2021,Gregg Yellowlea,886,Queenstown,South Africa,ZA,93.13,139.7,2,99.24,46.79,27,Kabasa,Greek,Minestrone,Turkish yoghurt,Ankara White Wine,Meatballs
07/06/2020,25/12/2021,Pete Morden,513,Caidian,China,CN,44.57,66.86,1,30,80.25,28,Shwarma,Italian,Tomato bread,Baklava,Turkish Coffee,Fries
24/07/2019,26/11/2021,Margarette Hobell,505,Moville,Ireland,IE,91.84,137.76,2,37.04,91.32,29,Greek salad,Italian,Falafel,Greek yoghurt,Athens White wine,Tapas
12/10/2020,11/06/2022,Ansell Lethlay,509,Morrelgonj,Bangladesh,BD,133.17,199.76,3,24,82.08,30,Bean soup,Turkish,Hummus,Ice cream,Corfu Red Wine,Potato salad
01/11/2019,27/11/2020,Kathy Fairlam,692,Shilong,China,CN,52.08,78.12,2,10,75.43,31,Pizza,Greek,Olives,Cheesecake,Italian Coffee,Bruschetta
03/01/2023,17/07/2021,Cleon Moreton,217,Youcheng,China,CN,83.99,125.99,1,53.53,69.63,32,Carbonara,Italian,Flatbread,Affogato,Roma Red wine,Focaccia
31/10/2022,27/09/2020,Allyce Berthon,684,Vitim,Russia,RU,69.38,104.07,3,23,67.77,33,Kabasa,Italian,Minestrone,Turkish yoghurt,Ankara White Wine,Meatballs
16/09/2019,23/10/2019,Garvin Guerrazzi,322,Baiyun,China,CN,119.8,179.7,3,73.09,61.97,34,Shwarma,Turkish,Tomato bread,Baklava,Turkish Coffee,Fries
09/12/2019,15/11/2020,Susette O'Neil,10,Hamilton,United States,US,125,187.5,2,20.33,81.05,35,Greek salad,Greek,Falafel,Greek yoghurt,Athens White wine,Tapas
07/01/2021,13/03/2020,Ignace Cooney,877,Chapultepec,Mexico,MX,235,352.5,1,9.12,94.09,36,Bean soup,Italian,Hummus,Ice cream,Corfu Red Wine,Potato salad
24/10/2021,02/02/2022,Emera Whitewood,857,Manta,Ecuador,EC,75,112.5,2,67.77,9.08,25,Pizza,Italian,Olives,Cheesecake,Italian Coffee,Bruschetta
23/07/2022,20/12/2021,Miquela Dutnell,641,Kamenskiy,Russia,RU,220,330,3,35.44,97.84,43,Carbonara,Turkish,Olives,Affogato,Roma Red wine,Focaccia
02/03/2022,07/12/2022,Montgomery Spileman,437,Tselinnoye,Russia,RU,320,480,2,31.2,96.68,44,Kabasa,Greek,Flatbread,Turkish yoghurt,Ankara White Wine,Meatballs
28/07/2020,03/12/2021,Salem Morgen,697,Zhengcun,China,CN,210,315,1,61.49,87.37,45,Shwarma,Italian,Minestrone,Baklava,Turkish Coffee,Fries
09/03/2021,21/02/2021,Enid Francescuccio,182,Moglicë,Albania,AL,310,465,3,91.14,66.91,46,Greek salad,Italian,Tomato bread,Greek yoghurt,Athens White wine,Tapas
05/09/2020,19/03/2021,Evelyn Serrier,98,Lorient,France,FR,225,337.5,3,97.48,48.14,47,Bean soup,Turkish,Falafel,Ice cream,Corfu Red Wine,Potato salad
02/07/2022,11/05/2022,Virginie McGrey,980,Kuala Lumpur,Malaysia,MY,190,285,2,68.89,78.92,48,Pizza,Greek,Hummus,Cheesecake,Italian Coffee,Bruschetta
18/03/2020,02/04/2020,Susie Torrisi,127,Yazykovo,Russia,RU,98,147,1,47.84,93.82,37,Carbonara,Italian,Olives,Affogato,Roma Red wine,Focaccia
23/09/2020,28/02/2020,Georgeanna Boulton,747,Mayskiy,Russia,RU,168.27,252.41,2,94.76,49.11,38,Kabasa,Italian,Flatbread,Turkish yoghurt,Ankara White Wine,Meatballs
01/10/2019,30/12/2020,Cynthy Stovold,888,Budapest,Hungary,HU,124.62,186.93,3,20,89.06,39,Shwarma,Turkish,Minestrone,Baklava,Turkish Coffee,Fries
03/05/2022,03/02/2020,Spenser Wandless,283,Qinxi,China,CN,144.09,216.14,2,15,44.61,40,Greek salad,Greek,Tomato bread,Greek yoghurt,Athens White wine,Tapas
21/10/2020,24/08/2022,Ethelind Schnieder,340,Kinna,Sweden,SE,101.6,152.4,1,10.52,31.4,41,Bean soup,Italian,Falafel,Ice cream,Corfu Red Wine,Potato salad
09/07/2022,22/05/2022,Paco Towersey,648,Volzhsk,Russia,RU,93.13,139.7,3,11.23,70.04,42,Pizza,Italian,Hummus,Cheesecake,Italian Coffee,Bruschetta
21/06/2022,22/07/2021,Laverna Skeermer,78,Nankengzi,China,CN,44.57,66.86,3,51.05,69.96,43,Carbonara,Turkish,Olives,Affogato,Roma Red wine,Focaccia
05/07/2022,31/08/2020,Granger Aiers,240,Spytkowice,Poland,PL,91.84,137.76,2,89.84,83.03,44,Kabasa,Greek,Flatbread,Turkish yoghurt,Ankara White Wine,Meatballs
23/10/2022,08/11/2020,Lilian Dislee,589,Cordeirópolis,Brazil,BR,133.17,199.76,1,17.4,79.2,45,Shwarma,Italian,Minestrone,Baklava,Turkish Coffee,Fries
12/08/2020,23/01/2022,Chrotoem Harniman,157,Petauke,Zambia,ZM,52.08,78.12,2,91.41,48.22,46,Greek salad,Italian,Tomato bread,Greek yoghurt,Athens White wine,Tapas
08/11/2020,13/03/2021,Thorny Westrip,893,Lidoríki,Greece,GR,83.99,125.99,3,9.71,91.92,47,Bean soup,Turkish,Falafel,Ice cream,Corfu Red Wine,Potato salad
23/08/2020,04/05/2021,Berny Elcoate,948,Palpalá,Argentina,AR,69.38,104.07,2,80.34,37.6,48,Pizza,Greek,Hummus,Cheesecake,Italian Coffee,Bruschetta
05/06/2022,10/08/2022,Kiersten Dalliwater,474,Saumur,France,FR,119.8,179.7,1,54.08,80.27,37,Carbonara,Italian,Olives,Affogato,Roma Red wine,Focaccia
14/08/2021,04/03/2020,Ives Armstead,838,Nobo,Indonesia,ID,125,187.5,3,98.01,60.71,55,Kabasa,Italian,Olives,Turkish yoghurt,Ankara White Wine,Meatballs
18/04/2020,17/11/2022,Hersh Bolgar,680,Cheongsong gun,South Korea,KR,235,352.5,3,99.24,97,56,Shwarma,Turkish,Flatbread,Baklava,Turkish Coffee,Fries
31/10/2020,14/12/2022,Carlin Brabon,731,Mocajuba,Brazil,BR,75,112.5,2,30,66.96,57,Greek salad,Greek,Minestrone,Greek yoghurt,Athens White wine,Tapas
07/10/2021,13/06/2022,Mignonne Shepland,447,Sudo,Indonesia,ID,220,330,1,37.04,35.1,58,Bean soup,Italian,Tomato bread,Ice cream,Corfu Red Wine,Potato salad
23/08/2019,21/10/2020,Jacky Shapero,459,Hamilton,Bermuda,BM,320,480,2,24,82.94,59,Pizza,Italian,Falafel,Cheesecake,Italian Coffee,Bruschetta
10/10/2021,08/04/2020,Roch Panchen,787,Belo Jardim,Brazil,BR,210,315,3,10,93.03,60,Carbonara,Turkish,Hummus,Affogato,Roma Red wine,Focaccia
31/12/2022,29/07/2020,Stan Clethro,178,Samashki,Russia,RU,310,465,2,53.53,5.15,49,Kabasa,Greek,Olives,Turkish yoghurt,Ankara White Wine,Meatballs
31/07/2019,15/02/2022,Hamlen Mashro,997,Hexi,China,CN,225,337.5,1,23,71.81,50,Shwarma,Italian,Flatbread,Baklava,Turkish Coffee,Fries
25/12/2021,01/02/2021,Marena Jacox,492,Montauban,France,FR,190,285,3,73.09,23.12,51,Greek salad,Italian,Minestrone,Greek yoghurt,Athens White wine,Tapas
30/11/2020,14/06/2021,Lorna Bogart,766,Novoderevyankovskaya,Russia,RU,98,147,3,20.33,47.24,52,Bean soup,Turkish,Tomato bread,Ice cream,Corfu Red Wine,Potato salad
10/11/2020,14/03/2022,Mirilla Barff,495,Chenyangzhai,China,CN,168.27,252.41,2,9.12,10.42,53,Pizza,Greek,Falafel,Cheesecake,Italian Coffee,Bruschetta
07/07/2019,11/01/2021,Steffane Karpol,760,Vólos,Greece,GR,124.62,186.93,1,67.77,53.58,54,Carbonara,Italian,Hummus,Affogato,Roma Red wine,Focaccia
31/10/2021,30/12/2019,Weston Dearden,79,Fenhe,China,CN,144.09,216.14,2,35.44,34.58,55,Kabasa,Italian,Olives,Turkish yoghurt,Ankara White Wine,Meatballs
02/09/2022,02/01/2020,Kimble Wayvill,840,Sankwia,Gambia,GM,101.6,152.4,3,31.2,34.74,56,Shwarma,Turkish,Flatbread,Baklava,Turkish Coffee,Fries
17/04/2022,06/12/2022,Theadora Huetson,383,Fengping,China,CN,93.13,139.7,2,61.49,64.55,57,Greek salad,Greek,Minestrone,Greek yoghurt,Athens White wine,Tapas
20/07/2019,12/11/2020,Alexandros Brookfield,667,Tiancheng,China,CN,44.57,66.86,1,91.14,63.79,58,Bean soup,Italian,Tomato bread,Ice cream,Corfu Red Wine,Potato salad
04/02/2021,04/04/2022,Katrina Aylett,250,Lyon,France,FR,91.84,137.76,3,97.48,4.19,59,Pizza,Italian,Falafel,Cheesecake,Italian Coffee,Bruschetta
16/09/2021,03/04/2022,Mateo Wightman,351,Topol’noye,Russia,RU,133.17,199.76,3,68.89,11.54,60,Carbonara,Turkish,Hummus,Affogato,Roma Red wine,Focaccia
28/12/2020,14/01/2021,Ariadne McCrie,854,Baing,Indonesia,ID,52.08,78.12,2,47.84,35.27,49,Kabasa,Greek,Olives,Turkish yoghurt,Ankara White Wine,Meatballs
03/06/2020,11/11/2019,Karlene Whetson,506,Niafunké,Mali,ML,83.99,125.99,1,94.76,41.55,67,Shwarma,Italian,Olives,Baklava,Turkish Coffee,Fries
27/02/2020,02/08/2021,Camille Symmons,746,Zhangfeng,China,CN,69.38,104.07,2,20,11.6,68,Greek salad,Italian,Flatbread,Greek yoghurt,Athens White wine,Tapas
27/10/2020,12/07/2022,Silva Addy,626,Vyksa,Russia,RU,119.8,179.7,3,15,97.43,69,Bean soup,Turkish,Minestrone,Ice cream,Corfu Red Wine,Potato salad
14/02/2022,12/12/2021,Maddie Raw,553,Leshukonskoye,Russia,RU,125,187.5,2,10.52,88.2,70,Pizza,Greek,Tomato bread,Cheesecake,Italian Coffee,Bruschetta
27/06/2020,27/12/2022,Marcile Meffen,636,Nanping,China,CN,235,352.5,1,11.23,49.51,71,Carbonara,Italian,Falafel,Affogato,Roma Red wine,Focaccia
24/02/2022,25/11/2022,Elliott Avard,363,Zabrušany,Czech Republic,CZ,75,112.5,3,51.05,63.21,72,Kabasa,Italian,Hummus,Turkish yoghurt,Ankara White Wine,Meatballs
04/04/2020,27/11/2021,Cyndi Ruler,45,Smokvica,Croatia,HR,220,330,3,89.84,70.29,61,Shwarma,Turkish,Olives,Baklava,Turkish Coffee,Fries
10/03/2020,26/09/2022,Lauralee Beteriss,44,Kungsbacka,Sweden,SE,320,480,2,17.4,59.41,62,Greek salad,Greek,Flatbread,Greek yoghurt,Athens White wine,Tapas
21/03/2022,08/09/2021,Beth Crocket,719,Hita,Japan,JP,210,315,1,91.41,32.19,63,Bean soup,Italian,Minestrone,Ice cream,Corfu Red Wine,Potato salad
24/11/2020,08/11/2022,Peggie Biddles,702,Melaka,Malaysia,MY,310,465,2,9.71,19.61,64,Pizza,Italian,Tomato bread,Cheesecake,Italian Coffee,Bruschetta
09/10/2019,26/07/2020,Roxana Dicte,309,Guadalupe,Mexico,MX,225,337.5,3,80.34,22.97,65,Carbonara,Turkish,Falafel,Affogato,Roma Red wine,Focaccia
14/01/2020,04/04/2022,Alyse Pimlett,603,Rzeczenica,Poland,PL,190,285,2,54.08,21.93,66,Kabasa,Greek,Hummus,Turkish yoghurt,Ankara White Wine,Meatballs
13/04/2021,27/02/2020,Jolee Linthead,130,Pekalongan,Indonesia,ID,98,147,1,98.01,95.44,67,Shwarma,Italian,Olives,Baklava,Turkish Coffee,Fries
08/08/2019,17/10/2021,Brit Northfield,809,Sumberejo,Indonesia,ID,168.27,252.41,3,99.24,46.51,68,Greek salad,Italian,Flatbread,Greek yoghurt,Athens White wine,Tapas
17/04/2021,30/01/2022,Baldwin Colchett,600,Niono,Mali,ML,124.62,186.93,3,30,75.37,69,Bean soup,Turkish,Minestrone,Ice cream,Corfu Red Wine,Potato salad
02/08/2020,12/07/2020,Araldo Bramhall,644,Markham,Canada,CA,144.09,216.14,2,37.04,28.81,70,Pizza,Greek,Tomato bread,Cheesecake,Italian Coffee,Bruschetta
20/04/2020,05/01/2022,Josiah Thayre,754,Cantilan,Philippines,PH,101.6,152.4,1,24,83.15,71,Carbonara,Italian,Falafel,Affogato,Roma Red wine,Focaccia
12/10/2021,09/11/2022,Alberik Fancy,555,Magetlegar,Indonesia,ID,93.13,139.7,2,10,23.66,72,Kabasa,Italian,Hummus,Turkish yoghurt,Ankara White Wine,Meatballs
15/08/2019,09/12/2019,Trixy Southwick,184,Klenčí pod Čerchovem,Czech Republic,CZ,44.57,66.86,3,53.53,34.81,61,Shwarma,Turkish,Olives,Baklava,Turkish Coffee,Fries
03/05/2020,19/04/2020,Callie Dunning,825,Jiaotan,China,CN,91.84,137.76,2,23,17.97,1,Greek salad,Greek,Olives,Greek yoghurt,Athens White wine,Tapas
25/10/2020,14/09/2020,Melloney Schimke,92,Galán,Colombia,CO,133.17,199.76,1,73.09,15.02,2,Bean soup,Italian,Flatbread,Ice cream,Corfu Red Wine,Potato salad
06/08/2019,19/06/2022,Tammara Burgyn,72,Wohyń,Poland,PL,52.08,78.12,3,20.33,36.9,3,Pizza,Italian,Minestrone,Cheesecake,Italian Coffee,Bruschetta
06/05/2022,24/04/2021,Seamus Hearl,419,Kokhanava,Belarus,BY,83.99,125.99,3,9.12,10.31,4,Carbonara,Turkish,Tomato bread,Affogato,Roma Red wine,Focaccia
18/04/2020,12/12/2019,Yorgo Muzzillo,625,Gunungbatu,Indonesia,ID,69.38,104.07,2,67.77,45.2,5,Kabasa,Greek,Falafel,Turkish yoghurt,Ankara White Wine,Meatballs
05/08/2020,03/11/2020,Tiler Kenrack,620,Olds,Canada,CA,119.8,179.7,1,35.44,28.47,6,Shwarma,Italian,Hummus,Baklava,Turkish Coffee,Fries
30/11/2020,27/12/2019,Shannon Osban,772,Dapuchaihe,China,CN,125,187.5,2,31.2,96.6,7,Greek salad,Italian,Olives,Greek yoghurt,Athens White wine,Tapas
20/01/2022,08/11/2020,Forest Cole,632,Palencia,Guatemala,GT,235,352.5,3,61.49,42.07,8,Bean soup,Turkish,Flatbread,Ice cream,Corfu Red Wine,Potato salad
24/11/2019,25/05/2021,Fred Tatersale,694,Lintaca,Bolivia,BO,75,112.5,2,91.14,54.58,9,Pizza,Greek,Minestrone,Cheesecake,Italian Coffee,Bruschetta
29/11/2022,08/06/2022,Salvidor Francesch,110,Huangzhawan,China,CN,220,330,1,97.48,48.81,10,Carbonara,Italian,Tomato bread,Affogato,Roma Red wine,Focaccia
20/06/2021,16/07/2022,Sharai MacMenamin,334,Vel’sk,Russia,RU,320,480,3,68.89,38.87,11,Kabasa,Italian,Falafel,Turkish yoghurt,Ankara White Wine,Meatballs
01/10/2019,27/12/2021,Reuben Iannello,384,Hallstahammar,Sweden,SE,210,315,3,47.84,8.74,12,Shwarma,Turkish,Hummus,Baklava,Turkish Coffee,Fries
26/11/2021,23/11/2019,Ginevra Pally,821,Saint-Denis,Reunion,RE,310,465,2,94.76,56.17,1,Greek salad,Greek,Olives,Greek yoghurt,Athens White wine,Tapas
09/06/2020,19/11/2019,Annice Maxworthy,97,Pujijie,China,CN,225,337.5,1,20,11.13,2,Bean soup,Italian,Flatbread,Ice cream,Corfu Red Wine,Potato salad
03/06/2022,19/12/2021,Koo Vinick,512,Ostrzeszów,Poland,PL,190,285,2,15,57.97,3,Pizza,Italian,Minestrone,Cheesecake,Italian Coffee,Bruschetta
09/08/2022,18/10/2021,Hilly Leahey,764,Yanghu,China,CN,98,147,3,10.52,73.07,4,Carbonara,Turkish,Tomato bread,Affogato,Roma Red wine,Focaccia
24/08/2020,12/01/2022,Hilary Pudner,683,Pangal Sur,Philippines,PH,168.27,252.41,2,11.23,87.28,5,Kabasa,Greek,Falafel,Turkish yoghurt,Ankara White Wine,Meatballs
26/03/2022,18/04/2022,Porty Auston,198,Yanshang,China,CN,124.62,186.93,1,51.05,43.16,6,Shwarma,Italian,Hummus,Baklava,Turkish Coffee,Fries
20/10/2020,25/10/2022,Danyelle Butts,658,Baojiadian,China,CN,144.09,216.14,3,89.84,16.13,7,Greek salad,Italian,Olives,Greek yoghurt,Athens White wine,Tapas
02/01/2021,15/11/2019,Rowan Grover,269,Palmira,Colombia,CO,101.6,152.4,3,17.4,81.93,13,Bean soup,Turkish,Olives,Ice cream,Corfu Red Wine,Potato salad
10/07/2019,23/04/2022,Mariann Ibbeson,858,Desa Kertasari,Indonesia,ID,93.13,139.7,2,91.41,72.37,14,Pizza,Greek,Flatbread,Cheesecake,Italian Coffee,Bruschetta
10/09/2021,30/08/2021,Renard Crispin,981,São Martinho de Árvore,Portugal,PT,44.57,66.86,1,9.71,2.37,15,Carbonara,Italian,Minestrone,Affogato,Roma Red wine,Focaccia
08/10/2021,30/03/2021,Tatiania O'Crigane,14,Semenivka,Ukraine,UA,91.84,137.76,2,80.34,71.6,16,Kabasa,Italian,Tomato bread,Turkish yoghurt,Ankara White Wine,Meatballs
12/05/2022,12/07/2021,Koral Stampfer,748,Jijiang,China,CN,133.17,199.76,3,54.08,90.55,17,Shwarma,Turkish,Falafel,Baklava,Turkish Coffee,Fries
05/09/2019,28/02/2022,Launce Sowerbutts,112,Tan-Tan,Morocco,MA,52.08,78.12,2,98.01,23.37,18,Greek salad,Greek,Hummus,Greek yoghurt,Athens White wine,Tapas
10/03/2020,10/09/2021,Leone Klulisek,37,Dodoma,Tanzania,TZ,83.99,125.99,1,99.24,76.5,19,Bean soup,Italian,Olives,Ice cream,Corfu Red Wine,Potato salad
10/09/2020,17/09/2022,Maison Shoreson,316,Guadalupe,Panama,PA,69.38,104.07,3,30,95.49,20,Pizza,Italian,Flatbread,Cheesecake,Italian Coffee,Bruschetta
27/08/2019,31/08/2020,Tricia Bellsham,665,Mene de Mauroa,Venezuela,VE,119.8,179.7,3,37.04,24.52,21,Carbonara,Turkish,Minestrone,Affogato,Roma Red wine,Focaccia
15/02/2021,16/02/2022,Amye Limbert,165,Hpa-an,Myanmar,MM,125,187.5,2,24,33.54,22,Kabasa,Greek,Tomato bread,Turkish yoghurt,Ankara White Wine,Meatballs
20/09/2019,25/12/2021,Igor Durrand,637,Hebei,China,CN,235,352.5,1,10,76.45,23,Shwarma,Italian,Falafel,Baklava,Turkish Coffee,Fries
26/08/2022,11/03/2020,Everard Trasler,93,Kut Chap,Thailand,TH,75,112.5,2,53.53,93.24,24,Greek salad,Italian,Hummus,Greek yoghurt,Athens White wine,Tapas
28/05/2020,23/07/2022,Chastity Medlar,485,Girijaya,Indonesia,ID,220,330,3,23,67.43,13,Bean soup,Turkish,Olives,Ice cream,Corfu Red Wine,Potato salad
23/08/2021,08/02/2021,Morgan Gouldeby,933,Jequitinhonha,Brazil,BR,320,480,2,73.09,48.82,14,Pizza,Greek,Flatbread,Cheesecake,Italian Coffee,Bruschetta
26/11/2022,15/05/2022,Read Trusty,116,Chumphon,Thailand,TH,210,315,1,20.33,8.36,15,Carbonara,Italian,Minestrone,Affogato,Roma Red wine,Focaccia
03/03/2021,23/07/2020,Flynn Magnay,767,Jasienica,Poland,PL,310,465,3,9.12,93.91,16,Kabasa,Italian,Tomato bread,Turkish yoghurt,Ankara White Wine,Meatballs
02/10/2020,26/10/2022,Kiley Nare,604,Canutama,Brazil,BR,225,337.5,3,67.77,23.66,17,Shwarma,Turkish,Falafel,Baklava,Turkish Coffee,Fries
24/04/2020,24/03/2022,Elfrieda Umbers,119,Novyye Gorki,Russia,RU,190,285,2,35.44,38.14,18,Greek salad,Greek,Hummus,Greek yoghurt,Athens White wine,Tapas
16/01/2021,03/10/2022,Tera Stockdale,642,Cholet,France,FR,98,147,1,31.2,19.04,19,Bean soup,Italian,Olives,Ice cream,Corfu Red Wine,Potato salad
16/08/2021,07/11/2020,Bree Bleas,249,Fenkeng,China,CN,168.27,252.41,2,61.49,52.84,25,Pizza,Italian,Olives,Cheesecake,Italian Coffee,Bruschetta
12/09/2022,19/12/2019,Cahra Delacoste,563,Zhouhe,China,CN,124.62,186.93,3,91.14,78.22,26,Carbonara,Turkish,Flatbread,Affogato,Roma Red wine,Focaccia
03/12/2021,02/04/2022,Haskel Bowell,453,Qiaodong,China,CN,144.09,216.14,2,97.48,95.46,27,Kabasa,Greek,Minestrone,Turkish yoghurt,Ankara White Wine,Meatballs
14/04/2022,13/12/2021,Julius Scutchin,892,Buenavista,Philippines,PH,101.6,152.4,1,68.89,97.48,28,Shwarma,Italian,Tomato bread,Baklava,Turkish Coffee,Fries
27/04/2022,15/08/2021,Shanan Mingay,156,Xingtan,China,CN,93.13,139.7,3,47.84,54.48,29,Greek salad,Italian,Falafel,Greek yoghurt,Athens White wine,Tapas
